idProduto,idCliente,idVendedor,quantidade,valor
13,868,143,34,31125.98
50,88,61,71,14266.03
15,505,32,70,49419.3
30,683,4,32,15231.04
26,485,72,67,47841.35
34,134,141,97,30548.21
48,959,30,66,17977.739999999998
42,962,147,20,8415.599999999999
16,258,124,61,55943.71
37,269,73,31,23511.640000000003
44,192,58,30,11794.199999999999
43,109,140,66,11597.52
21,352,73,75,43716.75
8,410,45,92,34074.04
25,541,86,66,58565.76
32,813,129,53,19685.79
50,499,39,7,1406.51
26,821,47,11,7854.549999999999
22,856,60,95,17505.65
10,88,87,75,40227.75
41,509,10,68,51637.84
16,653,51,21,19259.31
4,827,110,14,12147.38
42,923,84,44,18514.32
25,649,5,83,73650.88
6,74,32,21,19524.75
46,237,136,87,2980.62
47,686,29,75,10242
33,925,113,55,19971.05
7,440,12,97,7744.4800000000005
49,138,124,29,5376.0199999999995
26,506,125,56,39986.799999999996
16,738,66,43,39435.73
11,285,37,57,43692.78
38,108,34,37,25090.44
41,649,46,90,68344.2
26,519,32,70,49983.5
21,229,116,18,10492.02
18,670,80,23,9059.93
6,7,130,25,23243.75
22,810,103,59,10871.93
16,395,119,95,87125.45
10,392,21,42,22527.54
23,286,59,56,6907.599999999999
12,496,148,56,42271.04
49,792,90,97,17981.86
25,290,118,14,12423.04
11,528,2,54,41393.159999999996
15,512,106,1,705.99
18,525,100,19,7484.290000000001
28,461,42,94,29125.9
41,616,69,5,3796.9
16,940,59,35,32098.850000000002
29,550,82,40,14268.800000000001
49,589,86,90,16684.2
8,332,56,30,11111.1
18,402,33,94,37027.54
3,647,32,53,24346.08
48,436,8,33,8988.869999999999
27,747,36,75,23958.75
47,851,132,12,1638.72
37,456,88,32,24270.08
46,85,97,45,1541.6999999999998
48,423,119,92,25059.879999999997
46,168,15,79,2706.54
42,853,85,68,28613.039999999997
15,926,125,42,29651.58
8,274,114,62,22962.94
39,771,138,20,19221
45,814,141,76,50943.56
3,561,7,99,45476.64
16,936,50,86,78871.46
47,25,70,50,6828
21,304,64,47,27395.829999999998
25,226,31,23,20409.28
6,423,24,86,79958.5
44,728,18,8,3145.12
26,612,128,83,59266.149999999994
15,613,39,89,62833.11
37,116,105,21,15927.240000000002
48,902,35,19,5175.41
7,28,92,3,239.52
7,157,6,57,4550.88
3,408,86,15,6890.400000000001
14,702,22,62,2241.9199999999996
36,14,13,24,10090.32
40,678,95,47,25238.06
49,41,147,51,9454.38
18,777,69,57,22452.870000000003
15,845,123,62,43771.38
15,672,52,16,11295.84
31,569,52,32,22932.16
45,344,28,71,47592.009999999995
41,173,64,83,63028.54
37,537,54,81,61433.64000000001
6,156,42,24,22314
42,129,4,81,34083.18
14,640,131,9,325.43999999999994
45,664,84,35,23460.85
43,430,126,77,13530.44
9,838,72,4,1271.88
25,280,103,51,45255.36
23,921,12,13,1603.55
19,129,35,35,9338.699999999999
29,616,108,21,7491.120000000001
32,57,134,69,25628.670000000002
4,520,29,23,19956.41
48,58,125,53,14436.67
9,689,24,14,4451.58
19,190,49,53,14141.46
29,55,141,57,20333.04
24,287,95,80,36191.2
7,365,116,54,4311.360000000001
40,911,136,44,23627.120000000003
31,622,73,72,51597.36
4,772,139,78,67678.26
24,209,122,38,17190.82
35,21,148,20,11426.199999999999
32,612,81,70,26000.100000000002
42,411,110,69,29033.82
9,436,70,7,2225.79
34,497,48,67,21100.31
15,78,142,41,28945.59
44,324,119,44,17298.16
5,695,46,83,68116.44
24,803,126,97,43881.83
49,721,126,68,12605.84
47,53,80,16,2184.96
27,854,117,56,17889.2
46,829,113,86,2946.3599999999997
33,833,133,60,21786.600000000002
42,347,40,95,39974.1
18,15,133,25,9847.75
43,777,47,43,7555.96
30,588,59,28,13327.16
15,451,69,82,57891.18
44,724,136,93,36562.02
39,548,69,60,57663
7,912,40,52,4151.68
18,268,72,46,18119.86
26,809,2,99,70690.95
45,955,138,49,32845.189999999995
18,670,97,58,22846.780000000002
34,277,134,67,21100.31
9,144,63,47,14944.590000000002
30,579,87,56,26654.32
16,714,130,94,86208.34
15,12,111,38,26827.62
27,805,30,35,11180.75
26,889,49,37,26419.85
4,742,117,59,51192.53
33,45,50,53,19244.83
5,620,141,39,32006.519999999997
2,215,28,64,23706.88
6,906,118,11,10227.25
19,984,49,79,21078.78
29,60,67,57,20333.04
9,33,145,5,1589.8500000000001
12,241,94,23,17361.32
20,98,16,37,4775.96
41,614,103,48,36450.24
7,957,101,86,6866.240000000001
29,648,48,11,3923.92
40,631,139,65,34903.700000000004
10,27,65,86,46127.82
42,422,73,47,19776.66
5,304,69,84,68937.12
22,504,13,94,17321.38
50,740,82,86,17279.98
46,911,58,69,2363.94
46,248,14,99,3391.74
3,763,61,17,7809.12
22,757,118,20,3685.4
43,499,95,34,5974.48
33,78,143,99,35947.89
4,212,35,70,60736.899999999994
15,735,45,1,705.99
18,521,131,80,31512.800000000003
17,723,61,41,13505.810000000001
3,17,86,25,11484
37,100,113,11,8342.84
38,422,42,72,48824.64
46,422,124,59,2021.34
35,348,145,48,27422.879999999997
32,565,55,23,8542.89
34,583,63,89,28028.77
15,914,68,97,68481.03
32,370,125,64,23771.52
28,976,64,25,7746.250000000001
9,115,5,85,27027.45
46,120,55,21,719.4599999999999
27,387,142,25,7986.25
23,620,47,95,11718.25
42,416,13,85,35766.299999999996
7,295,31,41,3273.44
4,445,69,60,52060.2
27,316,53,93,29708.85
7,537,139,96,7664.64
46,499,131,70,2398.2
43,912,38,16,2811.52
32,675,28,99,36771.57
46,402,128,6,205.56
4,720,34,96,83296.31999999999
8,887,42,93,34444.41
25,930,30,73,64777.28
41,214,137,3,2278.14
18,407,118,3,1181.73
24,926,112,94,42524.659999999996
17,726,110,9,2964.69
48,548,66,32,8716.48
34,986,60,42,13227.06
46,265,121,49,1678.74
14,183,101,45,1627.1999999999998
26,662,134,75,53553.75
38,34,17,84,56962.08
26,40,3,76,54267.799999999996
14,640,93,25,903.9999999999999
48,917,22,27,7354.53
38,742,49,17,11528.04
37,117,70,7,5309.08
3,635,71,10,4593.6
26,504,123,70,49983.5
28,803,34,9,2788.65
15,50,104,96,67775.04000000001
45,708,132,15,10054.65
18,945,122,41,16150.310000000001
11,354,9,32,24529.28
49,527,99,42,7785.96
27,86,119,46,14694.699999999999
4,327,133,66,57266.219999999994
11,45,70,63,48292.02
25,853,121,94,83411.84
38,762,74,62,42043.44
43,928,32,50,8786
34,908,19,90,28343.7
18,751,123,85,33482.35
44,859,58,66,25947.239999999998
19,391,130,54,14408.279999999999
34,787,85,15,4723.95
47,160,88,78,10651.68
44,372,65,95,37348.299999999996
17,720,12,95,31293.95
24,36,142,4,1809.56
7,965,53,67,5349.280000000001
19,177,131,93,24814.26
3,620,115,80,36748.8
3,26,117,26,11943.36
33,271,75,11,3994.21
48,973,142,40,10895.599999999999
6,80,77,64,59504
12,854,12,91,68690.44
32,186,97,28,10400.04
38,671,54,98,66455.76
18,558,14,15,5908.650000000001
8,80,140,9,3333.33
37,694,63,7,5309.08
35,634,50,38,21709.78
19,965,45,8,2134.56
34,953,56,85,26769.05
43,560,126,31,5447.32
39,13,105,24,23065.199999999997
19,868,25,37,9872.34
30,901,77,25,11899.25
21,207,111,98,57123.22
23,58,64,52,6414.2
24,654,28,45,20357.55
3,787,86,89,40883.04
28,162,38,91,28196.350000000002
7,251,95,90,7185.6
17,144,147,59,19435.190000000002
2,395,124,24,8890.08
36,335,85,44,18498.920000000002
3,345,124,87,39964.32
39,116,41,48,46130.399999999994
17,364,68,11,3623.51
9,438,113,77,24483.690000000002
50,854,87,30,6027.900000000001
17,438,137,7,2305.8700000000003
18,34,43,79,31118.890000000003
42,390,63,8,3366.24
3,959,71,27,12402.720000000001
44,863,56,49,19263.86
3,157,114,49,22508.64
35,27,111,31,17710.609999999997
47,414,148,62,8466.72
46,316,147,47,1610.2199999999998
39,177,97,50,48052.5
14,9,40,19,687.04
8,456,91,57,21111.09
3,592,122,73,33533.28
12,445,101,69,52083.96
23,741,109,97,11964.949999999999
25,580,67,89,78975.04000000001
17,692,111,52,17129.32
10,883,80,82,43982.340000000004
3,470,20,60,27561.600000000002
3,942,18,73,33533.28
49,719,99,71,13161.98
13,537,112,39,35703.33
49,587,118,29,5376.0199999999995
8,536,11,95,35185.15
21,175,38,48,27978.72
16,325,102,6,5502.66
19,538,104,47,12540.539999999999
23,630,40,44,5427.4
40,663,145,76,40810.48
21,14,35,30,17486.7
12,341,81,71,53593.64
28,445,49,87,26956.95
12,500,98,45,33967.8
42,756,52,56,23563.68
38,635,96,15,10171.8
30,389,87,87,41409.39
43,779,18,16,2811.52
13,364,21,87,79645.89
8,200,47,48,17777.760000000002
11,143,119,9,6898.86
3,580,46,2,918.72
4,53,46,79,68545.93
16,537,24,77,70617.47
3,595,101,16,7349.76
44,562,35,93,36562.02
20,294,149,32,4130.56
4,228,148,18,15618.06
27,32,72,17,5430.65
7,369,102,31,2475.04
38,767,23,69,46790.28
7,378,148,8,638.72
32,665,66,4,1485.72
31,760,86,53,37981.39
43,844,60,53,9313.16
2,224,103,63,23336.460000000003
30,431,96,37,17610.89
33,30,4,37,13435.07
44,934,31,19,7469.66
48,594,128,69,18794.91
23,153,64,30,3700.5
29,680,101,46,16409.120000000003
20,862,59,99,12778.920000000002
16,852,89,18,16507.98
36,360,142,89,37418.270000000004
49,624,85,80,14830.4
14,939,96,41,1482.56
38,582,105,25,16953
22,491,119,63,11609.01
14,652,90,62,2241.9199999999996
5,200,53,94,77143.92
40,450,140,10,5369.8
48,196,45,83,22608.37
40,654,98,59,31681.82
38,550,4,42,28481.04
27,964,81,61,19486.45
39,246,24,62,59585.1
35,8,36,48,27422.879999999997
20,182,19,100,12908.000000000002
4,423,121,38,32971.46
38,106,55,82,55605.840000000004
18,609,11,56,22058.960000000003
4,411,96,90,78090.3
29,14,96,17,6064.240000000001
46,49,74,13,445.38
28,911,21,16,4957.6
37,905,67,78,59158.32000000001
44,181,127,35,13759.9
46,501,75,95,3254.7
20,652,146,83,10713.640000000001
5,417,97,94,77143.92
45,654,112,78,52284.17999999999
18,690,28,88,34664.08
46,432,29,43,1473.1799999999998
5,667,128,99,81247.31999999999
29,683,39,70,24970.4
46,556,5,26,890.76
48,203,111,70,19067.3
28,69,137,45,13943.250000000002
36,572,35,17,7147.31
34,980,63,45,14171.85
20,904,62,26,3356.0800000000004
13,926,149,70,64082.9
24,953,84,63,28500.57
10,422,81,80,42909.6
23,563,29,90,11101.5
12,75,57,82,61896.880000000005
6,636,25,88,81818
14,159,119,81,2928.9599999999996
28,344,117,98,30365.300000000003
26,688,93,88,62836.399999999994
11,348,57,47,36027.38
34,271,28,100,31493
49,468,92,70,12976.6
35,910,16,70,39991.7
44,790,92,33,12973.619999999999
9,76,60,14,4451.58
15,813,105,78,55067.22
1,811,60,65,54030.6
36,634,32,71,29850.53
28,765,148,63,19520.550000000003
34,676,36,4,1259.72
10,578,58,95,50955.15
35,980,42,79,45133.49
47,935,9,68,9286.08
8,383,19,2,740.74
43,972,18,92,16166.24
26,777,49,28,19993.399999999998
11,217,144,26,19930.04
45,607,96,90,60327.899999999994
50,988,119,93,18686.49
37,782,71,78,59158.32000000001
24,780,40,26,11762.14
35,292,90,48,27422.879999999997
35,19,14,89,50846.59
41,368,1,42,31893.96
19,404,52,41,10939.619999999999
40,809,132,52,27922.96
46,740,19,7,239.82
6,838,45,69,64152.75
47,8,74,99,13519.44
30,437,139,41,19514.77
19,817,129,6,1600.92
44,829,39,12,4717.68
18,261,59,79,31118.890000000003
48,636,12,50,13619.5
10,137,42,54,28963.98
25,253,80,59,52354.24
44,357,137,36,14153.039999999999
1,468,54,8,6649.92
8,809,86,39,14444.43
31,56,89,83,59480.29
12,115,16,78,58877.520000000004
13,760,57,46,42111.62
14,512,89,19,687.04
15,818,12,92,64951.08
31,877,51,39,27948.57
31,655,93,73,52313.99
39,816,16,45,43247.25
27,643,78,71,22680.95
46,540,109,4,137.04
20,246,133,15,1936.2000000000003
29,399,83,7,2497.04
30,498,145,64,30462.08
29,593,79,9,3210.4800000000005
3,369,14,21,9646.56
9,354,82,73,23211.81
29,318,133,49,17479.280000000002
3,571,122,47,21589.920000000002
5,626,135,91,74681.87999999999
34,576,63,30,9447.9
22,366,80,18,3316.86
13,985,52,1,915.47
26,880,38,85,60694.24999999999
3,273,112,47,21589.920000000002
25,952,23,63,55903.68
42,187,6,61,25667.579999999998
23,814,102,99,12211.65
8,2,18,88,32592.56
17,592,61,77,25364.570000000003
44,86,105,50,19657
28,251,123,79,24478.15
3,607,105,66,30317.760000000002
42,54,103,60,25246.8
41,571,125,75,56953.5
11,188,129,2,1533.08
4,430,88,11,9544.369999999999
16,822,2,63,57777.93
44,334,28,20,7862.799999999999
28,985,14,93,28816.050000000003
8,295,35,78,28888.86
44,451,84,34,13366.76
34,428,80,4,1259.72
43,210,123,11,1932.92
12,274,65,53,40006.520000000004
2,95,17,58,21484.36
38,602,40,39,26446.68
35,495,129,89,50846.59
26,950,21,49,34988.45
4,389,56,14,12147.38
10,626,124,41,21991.170000000002
43,846,7,82,14409.039999999999
28,180,21,96,29745.600000000002
8,569,33,59,21851.83
44,148,95,31,12187.34
33,713,9,24,8714.64
25,33,131,3,2662.08
36,219,125,92,38679.56
32,363,84,22,8171.46
9,202,131,52,16534.440000000002
5,776,56,16,13130.88
8,869,137,29,10740.73
24,498,125,73,33024.47
15,564,30,51,36005.49
6,975,61,84,78099
20,357,146,78,10068.240000000002
16,939,98,68,62363.48
6,254,107,25,23243.75
36,805,113,30,12612.9
40,88,135,59,31681.82
6,11,53,52,48347
44,548,85,7,2751.98
38,555,39,48,32549.760000000002
7,517,5,21,1676.64
40,519,143,20,10739.6
29,388,37,88,31391.36
6,703,59,6,5578.5
15,460,82,19,13413.81
38,660,45,4,2712.48
11,99,144,32,24529.28
46,335,100,89,3049.14
14,991,131,97,3507.5199999999995
9,649,21,2,635.94
35,251,49,83,47418.729999999996
39,239,44,15,14415.75
5,200,98,87,71399.15999999999
25,478,98,60,53241.6
29,426,27,23,8204.560000000001
7,119,71,77,6147.68
13,887,84,26,23802.22
19,929,43,59,15742.38
1,314,105,94,78136.56
19,439,42,43,11473.26
36,652,25,45,18919.35
2,743,83,93,34449.060000000005
5,898,12,69,56626.92
20,811,119,65,8390.2
49,446,96,100,18538
30,565,82,60,28558.2
14,659,107,94,3399.0399999999995
22,526,11,74,13635.980000000001
31,228,21,21,15049.23
26,417,130,49,34988.45
16,574,90,27,24761.97
41,285,19,39,29615.82
3,582,146,78,35830.08
35,992,117,20,11426.199999999999
33,777,149,5,1815.5500000000002
32,206,13,83,30828.690000000002
26,899,107,45,32132.249999999996
25,542,30,99,87848.64
5,771,23,92,75502.56
29,496,77,66,23543.52
9,783,96,89,28299.33
34,103,55,93,29288.49
42,634,4,38,15989.64
46,667,69,6,205.56
11,730,69,64,49058.56
48,265,85,76,20701.64
33,242,150,31,11256.41
22,656,25,16,2948.32
26,828,80,56,39986.799999999996
22,863,144,42,7739.34
2,392,26,78,28892.760000000002
46,47,136,34,1164.84
1,938,140,60,49874.4
42,386,146,55,23142.899999999998
36,41,52,33,13874.19
21,830,10,93,54208.77
33,884,133,84,30501.24
6,542,10,66,61363.5
7,569,48,27,2155.6800000000003
40,471,71,87,46717.26
38,10,2,44,29837.28
27,781,115,32,10222.4
7,453,95,72,5748.4800000000005
33,280,120,49,17792.39
1,864,64,42,34912.08
30,334,145,65,30938.050000000003
33,875,53,72,26143.920000000002
45,41,93,20,13406.199999999999
40,961,59,12,6443.76
47,912,44,75,10242
32,124,34,46,17085.78
47,1000,7,60,8193.6
39,547,145,74,71117.7
7,107,76,17,1357.28
38,564,124,74,50180.88
39,346,16,66,63429.299999999996
46,268,11,47,1610.2199999999998
5,917,135,1,820.68
19,78,19,87,23213.34
45,894,73,90,60327.899999999994
24,223,35,98,44334.22
10,151,92,24,12872.880000000001
48,355,51,9,2451.5099999999998
3,622,101,51,23427.36
4,804,118,50,43383.5
26,372,132,88,62836.399999999994
6,278,125,51,47417.25
14,146,16,47,1699.5199999999998
37,728,73,94,71293.36
37,447,7,71,53849.240000000005
29,184,46,42,14982.240000000002
22,116,134,39,7186.530000000001
41,522,54,94,71381.72
16,236,73,43,39435.73
21,854,15,72,41968.08
20,987,125,84,10842.720000000001
17,478,23,20,6588.200000000001
44,430,65,82,32237.48
14,508,60,92,3326.72
48,701,85,21,5720.19
33,97,84,2,726.22
23,56,15,64,7894.4
16,641,25,90,82539.9
25,105,43,56,49692.16
20,67,71,90,11617.2
37,868,133,3,2275.32
4,724,16,41,35574.47
36,836,61,13,5465.59
37,239,31,39,29579.160000000003
10,596,32,98,52564.26
11,543,15,71,54424.34
34,961,50,87,27398.91
6,345,92,36,33471
7,867,46,94,7504.96
34,273,29,1,314.93
19,913,142,68,18143.76
1,867,66,7,5818.68
18,554,62,57,22452.870000000003
8,264,131,83,30740.71
20,564,7,42,5421.360000000001
35,555,79,88,50275.28
47,841,83,7,955.9200000000001
8,325,85,56,20740.72
2,397,53,80,29633.600000000002
50,73,69,2,401.86
11,826,120,44,33727.759999999995
22,939,91,31,5712.37
20,997,130,34,4388.72
19,289,41,84,22412.88
20,462,80,68,8777.44
21,128,87,62,36139.18
38,356,30,22,14918.64
9,966,32,33,10493.01
24,624,141,57,25786.23
5,802,21,6,4924.08
48,268,91,63,17160.57
37,774,139,74,56124.560000000005
25,13,19,86,76312.96
26,246,103,53,37844.649999999994
38,339,108,45,30515.4
19,917,141,15,4002.2999999999997
48,361,135,7,1906.73
5,975,102,32,26261.76
37,728,110,15,11376.6
10,387,128,95,50955.15
28,279,16,61,18900.850000000002
12,903,83,62,46800.08
49,33,99,93,17240.34
5,401,107,3,2462.04
3,921,2,41,18833.760000000002
17,107,124,47,15482.27
41,713,31,48,36450.24
47,949,70,44,6008.64
36,169,29,12,5045.16
24,118,32,13,5881.07
44,729,111,72,28306.079999999998
7,222,46,72,5748.4800000000005
11,815,89,80,61323.2
23,38,33,41,5057.349999999999
7,444,47,98,7824.320000000001
14,718,15,15,542.4
31,120,26,98,70229.74
28,869,6,60,18591
5,161,34,2,1641.36
14,689,83,62,2241.9199999999996
39,519,8,8,7688.4
28,90,39,99,30675.15
37,329,34,85,64467.4
31,398,85,45,32248.35
23,141,87,64,7894.4
24,803,28,57,25786.23
38,678,45,83,56283.96
33,127,105,56,20334.16
39,212,41,32,30753.6
37,911,145,12,9101.28
33,897,98,5,1815.5500000000002
12,58,100,98,73974.32
1,239,94,65,54030.6
50,201,121,72,14466.960000000001
6,267,101,88,81818
7,294,30,24,1916.16
25,751,131,41,36381.76
45,155,128,73,48932.63
21,321,13,99,57706.11
39,941,99,67,64390.35
33,69,103,67,24328.370000000003
9,995,118,86,27345.420000000002
49,520,101,23,4263.74
44,980,52,83,32630.62
19,506,65,55,14675.1
14,582,137,1,36.16
25,562,123,95,84299.2
2,337,127,92,34078.64
46,305,45,66,2261.16
45,411,64,2,1340.62
18,315,4,95,37421.450000000004
9,266,15,35,11128.95
24,836,35,3,1357.17
19,694,125,62,16542.84
30,166,18,39,18562.83
12,824,38,43,32458.120000000003
38,471,43,58,39330.96
8,504,5,76,28148.12
8,27,66,86,31851.82
35,88,24,61,34849.909999999996
21,897,14,88,51294.32
2,782,108,45,16668.9
44,469,33,76,29878.64
36,931,108,82,34475.26
25,954,129,29,25733.44
33,652,149,63,22875.93
17,57,147,4,1317.64
11,884,91,12,9198.48
12,265,70,53,40006.520000000004
35,741,59,83,47418.729999999996
15,93,68,45,31769.55
15,721,70,23,16237.77
26,835,35,23,16423.149999999998
49,961,101,32,5932.16
29,811,131,23,8204.560000000001
46,205,57,9,308.34
34,615,110,19,5983.67
7,259,133,21,1676.64
23,382,123,28,3453.7999999999997
9,189,120,11,3497.67
10,734,120,36,19309.32
40,875,54,74,39736.520000000004
8,371,55,8,2962.96
28,438,89,68,21069.800000000003
16,808,54,47,43104.17
7,69,94,50,3992
36,753,93,41,17237.63
28,82,106,42,13013.7
16,248,58,49,44938.39
24,968,71,56,25333.84
14,446,8,88,3182.08
13,51,58,40,36618.8
21,771,20,46,26812.94
42,626,97,53,22301.34
36,292,123,74,31111.82
36,963,132,65,27327.95
39,393,82,14,13454.699999999999
46,849,105,2,68.52
27,371,121,64,20444.8
33,64,91,45,16339.95
41,258,60,95,72141.1
43,798,80,63,11070.36
28,662,19,23,7126.55
4,988,72,10,8676.699999999999
7,42,40,71,5668.64
35,675,4,58,33135.979999999996
25,10,1,74,65664.64
6,140,113,70,65082.5
8,62,102,4,1481.48
7,20,71,64,5109.76
36,922,71,48,20180.64
48,956,55,84,22880.76
22,44,31,38,7002.26
26,675,69,89,63550.45
4,323,84,28,24294.76
23,267,53,2,246.7
4,70,38,84,72884.28
40,329,121,30,16109.400000000001
26,481,150,90,64264.49999999999
41,680,114,16,12150.08
30,572,105,80,38077.600000000006
3,855,65,72,33073.92
5,493,89,95,77964.59999999999
9,438,147,82,26073.54
44,177,49,62,24374.68
16,715,6,62,56860.82
25,717,95,16,14197.76
17,183,113,73,24046.93
28,158,94,27,8365.95
33,670,127,82,29775.02
1,121,22,99,82292.76
43,547,38,85,14936.2
17,920,130,88,28988.08
34,26,144,4,1259.72
13,538,138,31,28379.57
10,86,53,36,19309.32
32,725,103,82,30457.260000000002
8,471,58,30,11111.1
19,501,26,10,2668.2
8,99,73,80,29629.6
30,941,82,74,35221.78
34,122,129,82,25824.260000000002
40,507,111,21,11276.58
42,74,127,76,31979.28
8,266,83,94,34814.78
49,49,136,20,3707.6
3,277,30,50,22968
2,184,40,3,1111.26
18,442,9,37,14574.67
27,309,74,16,5111.2
5,41,67,24,19696.32
42,190,141,58,24405.239999999998
6,403,148,72,66942
20,590,123,84,10842.720000000001
29,736,118,2,713.44
13,596,139,82,75068.54000000001
16,377,100,39,35767.29
1,431,77,54,44886.96
23,139,5,82,10114.699999999999
9,404,10,96,30525.120000000003
32,349,119,39,14485.77
2,742,145,4,1481.68
28,339,6,47,14562.95
7,828,47,90,7185.6
33,916,81,19,6899.09
27,776,76,51,16291.949999999999
20,598,3,24,3097.92
8,991,124,4,1481.48
7,936,116,29,2315.36
27,958,107,67,21403.149999999998
18,998,113,83,32694.530000000002
7,860,60,20,1596.8000000000002
30,54,37,88,41885.36
5,293,86,4,3282.72
26,644,114,81,57838.049999999996
37,415,55,37,28062.280000000002
8,554,88,25,9259.25
15,748,58,48,33887.520000000004
24,122,8,4,1809.56
11,457,80,48,36793.92
47,107,53,51,6964.56
35,523,76,20,11426.199999999999
27,81,109,19,6069.55
5,889,120,87,71399.15999999999
24,226,106,30,13571.699999999999
2,776,24,74,27411.08
14,761,120,43,1554.8799999999999
3,307,22,33,15158.880000000001
27,866,125,81,25875.45
40,464,129,79,42421.42
19,187,20,90,24013.8
16,528,18,85,77954.35
29,510,25,41,14625.52
31,971,67,19,13615.97
27,928,94,72,23000.399999999998
33,529,18,6,2178.66
16,506,83,19,17425.09
49,343,61,59,10937.42
24,296,97,57,25786.23
40,306,102,96,51550.08
12,50,118,55,41516.200000000004
48,446,135,70,19067.3
4,914,131,82,71148.94
36,986,146,3,1261.29
19,285,81,17,4535.94
31,41,136,96,68796.48
49,678,107,96,17796.48
32,707,27,74,27485.82
27,999,141,21,6708.45
49,637,127,31,5746.78
3,567,45,53,24346.08
26,401,27,6,4284.299999999999
48,662,11,40,10895.599999999999
26,763,44,87,62122.35
4,135,106,51,44251.17
30,143,105,30,14279.1
5,39,84,83,68116.44
43,324,69,44,7731.68
42,542,93,58,24405.239999999998
20,890,46,89,11488.12
24,68,58,86,38905.54
22,231,115,72,13267.44
42,934,79,39,16410.42
8,248,85,43,15925.91
38,646,80,56,37974.72
21,735,55,31,18069.59
40,86,41,44,23627.120000000003
29,374,111,95,33888.4
39,645,122,44,42286.2
13,650,17,90,82392.3
16,66,2,5,4585.55
14,775,48,19,687.04
16,339,47,48,44021.28
14,760,109,45,1627.1999999999998
48,253,39,1,272.39
44,661,80,4,1572.56
19,601,29,46,12273.72
30,156,54,51,24274.47
48,311,16,53,14436.67
42,34,36,93,39132.54
3,557,81,11,5052.96
21,702,133,79,46048.31
37,433,92,23,17444.120000000003
5,359,79,75,61550.99999999999
3,715,67,61,28020.96
2,921,62,81,30004.02
13,208,101,29,26548.63
26,80,52,39,27847.949999999997
19,673,49,66,17610.12
49,803,56,74,13718.119999999999
35,272,58,20,11426.199999999999
18,231,81,68,26785.88
36,761,57,13,5465.59
3,841,144,61,28020.96
9,961,104,52,16534.440000000002
46,278,77,98,3357.48
46,343,135,65,2226.9
46,879,73,50,1713
26,653,133,13,9282.65
16,916,13,83,76120.13
18,297,24,95,37421.450000000004
21,895,146,53,30893.17
11,80,23,44,33727.759999999995
27,953,64,95,30347.75
47,37,6,56,7647.360000000001
24,909,41,54,24429.059999999998
16,674,3,8,7336.88
29,904,65,75,26754.000000000004
33,968,103,38,13798.18
15,134,48,46,32475.54
35,545,63,50,28565.499999999996
26,179,92,75,53553.75
2,70,127,99,36671.58
19,461,93,11,2935.02
18,578,43,65,25604.15
19,148,96,2,533.64
8,831,83,57,21111.09
18,518,22,67,26391.97
49,453,140,4,741.52
10,381,52,35,18772.95
15,477,6,97,68481.03
33,465,95,66,23965.260000000002
45,493,117,70,46921.7
46,741,53,18,616.68
13,234,97,49,44858.03
26,217,71,38,27133.899999999998
32,165,14,45,16714.35
20,664,45,92,11875.36
30,83,140,77,36649.69
33,945,149,20,7262.200000000001
6,674,99,21,19524.75
45,702,148,55,36867.049999999996
50,49,7,99,19892.07
25,97,23,17,15085.12
38,908,120,6,4068.7200000000003
11,824,91,5,3832.7
2,576,66,5,1852.1000000000001
13,172,107,3,2746.41
48,673,35,52,14164.279999999999
7,742,129,45,3592.8
29,855,6,23,8204.560000000001
48,143,118,41,11167.99
41,59,30,10,7593.8
14,485,136,32,1157.12
7,659,22,98,7824.320000000001
13,970,65,61,55843.67
37,620,125,9,6825.960000000001
34,92,4,57,17951.010000000002
23,372,121,95,11718.25
39,9,78,72,69195.59999999999
18,356,49,34,13392.94
3,451,42,66,30317.760000000002
31,954,74,14,10032.82
20,889,23,12,1548.96
9,312,31,40,12718.800000000001
36,761,40,86,36156.98
39,932,22,65,62468.25
48,864,129,54,14709.06
19,256,46,76,20278.32
5,558,146,24,19696.32
12,956,48,16,12077.44
18,441,81,88,34664.08
36,585,139,24,10090.32
31,45,48,54,38698.02
34,936,3,72,22674.96
38,458,127,92,62387.04
38,763,73,7,4746.84
36,52,109,62,26066.66
22,53,150,26,4791.02
44,411,146,51,20050.14
35,957,92,49,27994.19
6,400,124,59,54855.25
41,601,123,50,37969
6,979,114,35,32541.25
38,280,36,77,52215.24
3,242,123,87,39964.32
11,76,148,69,52891.259999999995
20,665,9,81,10455.480000000001
32,254,116,78,28971.54
10,924,120,34,18236.58
4,868,21,39,33839.13
19,251,110,98,26148.36
24,746,106,59,26691.01
30,179,19,22,10471.34
30,779,68,65,30938.050000000003
9,182,44,54,17170.38
9,230,67,32,10175.04
27,205,23,9,2875.0499999999997
10,311,106,33,17700.21
37,991,120,96,72810.24
41,618,40,71,53915.98
47,4,9,24,3277.44
24,151,79,71,32119.69
40,482,27,61,32755.780000000002
18,759,43,40,15756.400000000001
11,383,10,51,39093.54
25,638,138,71,63002.56
48,518,81,29,7899.3099999999995
40,546,16,9,4832.82
8,494,69,53,19629.61
45,848,86,39,26142.089999999997
42,559,101,74,31137.719999999998
13,103,129,29,26548.63
38,590,131,80,54249.6
2,796,1,65,24077.3
42,815,140,20,8415.599999999999
28,718,40,13,4028.05
35,747,150,7,3999.1699999999996
13,550,28,42,38449.74
49,30,25,22,4078.3599999999997
24,61,53,10,4523.9
5,701,68,54,44316.719999999994
